"","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search"
"855",1,"True",7,5,34,"Male",2,2,0,0,"5674",2.5,"dec 11_3","R_u8uSwmNdQEJPb21",-3,1
"856",0,"CND",4,3,27,"Female",0,2,0,0,"1137",4.5,"dec 11_3","R_43jyOqyI8ObzyLv",-3,1
"857",1,"True",7,0,74,"Male",1,3,0,0,"2552",4.2,"dec 11_3","R_xuvtxn5sGWT9xyV",0,1
"858",1,"True",6,3,24,"Female",1,1,0,0,"807",3.2,"dec 11_3","R_1otik7X3RJKSTrq",-2,1
"859",0,"CND",5,1,32,"Female",0,3,1,0,"1108",3.3,"dec 11_3","R_3MnWe0semQVR8QD",2,1
"860",0,"CND",5,1,32,"Female",0,1,1,0,"2273",3.6,"dec 11_3","R_2wNwN8ZFNwM1RTY",1,1
"861",1,"True",7,1,21,"Female",0,2,0,0,"797",4.6,"dec 11_3","R_1BReylJxXHVlhNU",0,1
"862",1,"True",6,2,28,"Male",0,0,0,0,"498",4.7,"dec 11_3","R_1Nac5JKBGx9jJ8O",-1,1
"863",0,"CND",4,1,33,"Female",0,0,NA,0,"826",2.4,"dec 11_3","R_3kgInR4QxrJleeQ",NA,1
"864",0,"CND",3,1,33,"Female",1,1,1,0,"1596",2,"dec 11_3","R_3PFVJpvvLG4Q5B4",3,1
"865",0,"Misl/False",4,4,67,"Male",0,3,1,0,"775",3,"dec 11_3","R_2BwYrGVQvlvR6GI",3,1
"866",1,"True",4,3,74,"Male",1,3,0,0,"904",4.3,"dec 11_3","R_XSBEmxFaWw15cZ3",-3,1
"867",0,"Misl/False",6,3,55,"Male",3,3,0,0,"1027",3.5,"dec 11_3","R_2rVFpicbtSWrLtc",0,1
"868",1,"True",6,4,66,"Male",1,2,0,0,"894",3.7,"dec 11_3","R_1C7M55bv29nbX7W",-2,1
"869",0,"CND",4,3,50,"Male",3,0,0,0,"1092",4.1,"dec 11_3","R_1JDCn8SsmECluAl",0,1
"870",0,"Misl/False",4,3,43,"Male",3,3,0,0,"1449",3.5,"dec 11_3","R_2EzypAdo2LfI5Rp",0,1
"871",0,"CND",5,3,50,"Male",2,2,1,0,"945",3.1,"dec 11_3","R_2QQZ1lEV6ugQinj",2,1
"872",1,"True",7,3,39,"Male",1,1,0,0,"582",4.1,"dec 11_3","R_274fg3EJv77BZ81",-3,1
"873",0,"CND",4,0,35,"Male",1,3,1,0,"697",3.4,"dec 11_3","R_3M5walsUJaUPmQN",3,1
"874",1,"True",6,3,39,"Male",2,3,1,0,"1055",3,"dec 12_1","R_1nNpQZJI1SB1C0c",2,1
"875",0,"Misl/False",1,3,33,"Male",3,1,1,0,"455",4.5,"dec 12_1","R_2b0QbfWytAcPsUO",2,1
"876",0,"Misl/False",5,2,44,"Male",2,3,0,0,"2247",4,"dec 12_1","R_3J9FhdmnOMscMq9",0,1
"877",0,"CND",6,2,44,"Male",0,2,0,0,"3586",2.1,"dec 12_1","R_RlXviEM5yvypnHz",0,1
"878",0,"CND",2,1,65,"Female",0,0,0,0,"1400",2.5,"dec 12_1","R_9Z773bxPHpHskcV",0,1
"879",1,"True",7,1,64,"Female",0,1,0,0,"1366",3.1,"dec 12_1","R_31aa4v7aNInoJOk",0,1
"880",1,"True",7,1,65,"Male",2,2,1,1,"826",1.8,"dec 12_1","R_2xOZcNz68TVvk6h",2,1
"881",1,"True",7,1,21,"Female",0,3,0,0,"2037",4.5,"dec 12_1","R_1HoDIoWuLRFfzi2",-2,1
"882",0,"Misl/False",3,3,59,"Male",1,0,0,0,"1604",3.8,"dec 12_1","R_110erfVpWYWmwLX",-2,1
"883",1,"True",6,1,55,"Female",1,1,1,0,"1669",2,"dec 12_1","R_3m7YhI3XFx8HaAE",2,1
"884",1,"True",7,1,54,"Male",0,3,1,1,"1458",4.7,"dec 12_1","R_32VH6l3Gk1vUBb6",2,1
"885",0,"CND",4,1,84,"Female",0,2,0,0,"3803",2.4,"dec 12_1","R_bKSePspdVgBPD1f",-2,1
"886",1,"True",7,1,33,"Male",0,2,0,1,"1609",3,"dec 12_1","R_2EcsXEVQao1Tx3k",-2,1
"887",1,"True",7,4,38,"Male",1,1,1,0,"767",3.7,"dec 12_1","R_0oFDHsU8cbPuvJv",1,1
"888",0,"Misl/False",5,1,70,"Female",1,0,1,0,"1798",2.8,"dec 12_1","R_3qZQizPgiuNACer",3,1
"889",0,"CND",5,2,21,"Female",0,2,0,0,"459",3.3,"dec 12_1","R_1mlxNXTSwydwm0h",0,1
"890",0,"Misl/False",1,2,63,"Female",0,1,0,0,"630",4,"dec 12_1","R_1jrFSPLJnPM3b4d",0,1
"891",0,"Misl/False",4,1,54,"Female",1,0,NA,0,"805",2.2,"dec 12_1","R_1pAwnm8nvzUwK8a",NA,1
"892",0,"Misl/False",3,3,52,"Female",0,2,0,0,"1106",3,"dec 12_1","R_3P4rkFfwnVY3Cjs",0,1
"893",1,"True",6,3,50,"Female",0,2,0,0,"1068",4.6,"dec 12_1","R_pDxvreqsir1T3k5",-2,1
"894",1,"True",7,1,23,"Female",1,3,0,0,"1614",5,"dec 12_1","R_2Qy6WeD3desS7h1",-3,1
"895",0,"Misl/False",5,4,35,"Female",1,2,0,0,"2281",4.6,"dec 12_1","R_BttvQFhE5DHWiVb",-3,1
"896",0,"CND",4,3,42,"Female",1,0,0,0,"2013",2.7,"dec 12_1","R_71EHdBIE0PGNIoF",0,1
"897",1,"True",6,2,34,"Male",1,1,1,0,"506",4.1,"dec 16_1","R_2QtbbjwAl09Yowe",2,1
"898",1,"True",6,1,44,"Male",0,1,0,0,"1567",5,"dec 16_1","R_2sRsarCovQkdGDS",-3,1
"899",1,"True",7,3,28,"Male",1,2,1,0,"1403",4.1,"dec 16_1","R_12ShoD1y8ntOH49",2,1
"900",0,"CND",4,3,51,"Male",0,2,0,0,"2204",3.6,"dec 16_1","R_3iUdkRYjT6gSb0y",-1,1
"901",0,"Misl/False",1,3,27,"Male",0,4,0,0,"690",4.7,"dec 16_1","R_2Sdm0eyLx6fKI2U",-3,1
"902",0,"CND",4,1,20,"Male",1,0,0,1,"939",3.9,"dec 16_1","R_21mMWASTk4OgUXX",-1,1
"903",1,"True",7,4,29,"Male",2,0,1,0,"1770",4.7,"dec 16_1","R_1o58cnUVfKpHMUe",2,1
"904",1,"True",6,5,51,"Male",1,2,0,0,"1613",4.4,"dec 16_1","R_1FJxxeWazVLHYgC",-3,1
"905",0,"Misl/False",3,3,41,"Male",1,2,0,0,"1351",2.9,"dec 16_1","R_DcNHjEApUvHjMEV",-2,1
"906",1,"True",7,1,48,"Male",0,3,1,0,"1868",2.8,"dec 16_1","R_2tJO3akhpnshSSP",3,1
"907",1,"True",7,2,51,"Male",1,1,1,0,"2001",3.1,"dec 16_1","R_3elREQWeWEa8b6q",2,1
"908",0,"CND",5,2,64,"Male",0,1,1,0,"1125",3.7,"dec 16_1","R_VUdzgtbbjd4r7Kp",2,1
"909",0,"Misl/False",3,1,21,"Male",0,3,0,0,"1556",3.2,"dec 16_1","R_O8LLG6UaZrgATIt",-1,1
"910",1,"True",7,2,63,"Male",1,3,1,0,"2434",2.7,"dec 16_1","R_1OwoCte9vnmqfBB",2,1
"911",1,"True",6,4,30,"Male",2,1,0,1,"4144",2.8,"dec 16_1","R_b1lIc7Idl0VSr5v",-2,1
"912",0,"CND",5,1,26,"Male",1,0,0,0,"563",4,"dec 16_1","R_3MfgS9dkRmyTx5F",0,1
"913",0,"CND",3,3,73,"Other",0,0,1,0,"2890",4.4,"dec 16_1","R_XYU5tvggjOAfK5H",2,1
"914",1,"True",6,1,35,"Male",0,3,1,0,"6054",3.1,"dec 16_1","R_33key1vXWc6lQmc",1,1
"915",0,"CND",4,3,41,"Male",0,0,1,0,"451",3,"dec 16_1","R_6FMZOPKSEss2aVX",3,1
"916",0,"CND",4,1,30,"Male",1,2,NA,0,"485",1.2,"dec 16_1","R_22t3KWnWPGkX33K",NA,1
"917",0,"CND",4,3,55,"Male",0,0,NA,0,"1558",3.9,"dec 16_1","R_1pSVJIkURqAMBQ9",NA,1
"918",0,"CND",1,3,39,"Male",1,0,0,0,"639",4.2,"dec 16_1","R_1d3JJkcTJXDckvL",-1,1
"919",0,"Misl/False",5,3,42,"Male",2,3,1,0,"1362",4.9,"dec 16_1","R_3RqK8Xs9ahshbeI",2,1
"920",1,"True",7,1,70,"Male",2,1,1,1,"1845",3.5,"dec 16_1","R_2yr76P0pDSBWIuy",1,1
"921",0,"CND",4,2,33,"Female",1,2,0,0,"678",3.1,"dec 16_1","R_Qc6IjrOMBD658vD",0,1
"922",0,"CND",4,1,30,"Female",0,2,0,0,"737",4.6,"dec 16_1","R_Rk9KF36KwIVdVo5",-2,1
"923",1,"True",7,0,18,"Female",0,3,0,0,"1319",3,"dec 16_1","R_2fdkZAhD0jJlWQR",-2,1
"924",1,"True",7,2,53,"Female",0,1,0,0,"1372",5,"dec 16_1","R_1dzunuW8MS8MHK6",-2,1
"925",1,"True",6,1,73,"Female",0,1,1,0,"998",2,"dec 16_1","R_1Lo2eF2fU0qPdES",1,1
"926",1,"True",7,1,28,"Female",0,3,0,0,"987",3.5,"dec 16_1","R_2t2IVKTxtGc4j4S",0,1
"927",1,"True",5,2,40,"Female",0,1,0,0,"1053",4.5,"dec 16_1","R_21yAMkeZptkyqfn",0,1
"928",0,"Misl/False",5,3,44,"Female",1,2,0,0,"1510",3.8,"dec 16_1","R_cJbNVIyBrmXz2WR",-1,1
"929",1,"True",7,3,62,"Female",0,0,0,0,"1811",3.1,"dec 16_1","R_3fxd9vo4w5JeCwm",0,1
"930",1,"True",7,3,45,"Female",0,1,0,0,"2572",4.6,"dec 16_1","R_1j6QL1oCt7jYnCV",0,1
"931",1,"True",5,1,59,"Female",0,0,1,0,"1345",3.3,"dec 16_1","R_d76OtdMiV3BsH5L",2,1
"932",1,"True",5,1,57,"Female",0,3,1,0,"2352",1.8,"dec 16_1","R_3gN4piLUkhqcSMi",1,1
"933",1,"True",7,3,48,"Female",0,4,NA,0,"2430",3.5,"dec 16_1","R_3qTGrrLiH8EQjGU",NA,1
"934",1,"True",7,3,71,"Female",1,0,0,0,"1726",4.9,"dec 16_1","R_3I0slvos2g0weUw",0,1
"935",1,"True",5,3,35,"Female",1,0,0,0,"718",3.6,"dec 16_1","R_ebzb23qU2m1vnhf",0,1
"936",0,"CND",6,4,35,"Male",2,3,1,0,"618",4.3,"dec 17_1","R_UsCRgoHQKeqLEZj",2,1
"937",1,"True",7,2,35,"Male",1,1,1,0,"907",3.6,"dec 17_1","R_2XdFzvmRP2R3ibK",2,1
"938",0,"CND",1,1,38,"Female",0,1,0,0,"1040",1.7,"dec 17_1","R_cH1vm6j5qXRw6KR",0,1
"939",0,"CND",5,4,61,"Female",1,1,1,0,"1035",3.1,"dec 17_1","R_aftQyf07rzWAD9T",2,1
"940",0,"Misl/False",2,1,36,"Male",0,3,0,0,"1391",4,"dec 17_1","R_1omYEnEz8erUtgX",0,1
"941",0,"CND",3,2,63,"Male",1,1,1,0,"727",1.8,"dec 17_1","R_2U4alcnQORTfRtW",2,1
"942",1,"True",6,1,57,"Female",0,0,0,0,"1647",2.9,"dec 17_1","R_3nCRKseE4tvPA3b",-1,1
"943",0,"CND",4,1,74,"Female",0,1,1,0,"809",3,"dec 17_1","R_tRJCFkHlRiAoEUN",2,1
"944",0,"Misl/False",4,1,53,"Female",0,2,1,0,"1430",3.1,"dec 17_1","R_DOiDN3NP49Hedr3",3,1
"945",1,"True",4,2,60,"Male",0,0,1,1,"922",3,"dec 17_1","R_24cTWnuflvy7aJm",3,1
"946",0,"Misl/False",1,3,71,"Male",2,1,0,1,"1487",5,"dec 17_1","R_1mngLJ2CcVzEYeI",-2,1
"947",1,"True",5,1,52,"Female",1,4,0,0,"1910",3,"dec 17_1","R_2ffJSksc77ADQQ0",0,1
"948",0,"Misl/False",2,4,49,"Male",1,3,0,1,"2419",4.3,"dec 17_1","R_3PFcDzgVST75zEM",-2,1
"949",1,"True",7,2,38,"Male",0,3,1,1,"4382",4.6,"dec 17_1","R_2QlcYR4aIylYOZC",3,1
"950",0,"Misl/False",3,1,35,"Male",1,0,NA,0,"1326",1,"dec 17_1","R_2a8r0tfvJl1TEt8",NA,1
"951",0,"CND",4,1,71,"Female",1,2,0,0,"600",3.5,"dec 17_1","R_10YhgMsRMl07Ezy",-1,1
"952",0,"Misl/False",3,4,38,"Male",1,3,0,1,"1478",3.6,"dec 17_1","R_2wuxf6oLtMZNrIr",0,1
"953",1,"True",4,3,38,"Male",1,1,0,0,"564",4.4,"dec 17_1","R_3KQ3ASAOc6Gaf3k",-1,1
"954",0,"CND",4,4,36,"Male",2,3,0,0,"1646",2.8,"dec 17_1","R_3shQUbo61mP26ki",0,1
"955",1,"True",4,4,39,"Male",1,3,0,0,"1411",2.7,"dec 17_1","R_3KHfJK1YQJBg9o2",0,1
"956",0,"CND",2,4,27,"Female",1,0,0,0,"424",3.4,"dec 17_1","R_Rw8l5dOoPlnbCiR",-3,1
"957",0,"CND",4,3,26,"Female",1,1,0,0,"457",4.8,"dec 17_1","R_1DI2C4ToDZs6Dqa",0,1
"958",0,"CND",4,3,27,"Female",1,3,0,0,"2880",4.7,"dec 17_1","R_3lLGuGFwRo9zwcU",-1,1
"959",0,"CND",5,3,41,"Female",1,2,0,0,"1708",3.1,"dec 17_1","R_1LANL034ouPKcPg",0,1
"960",0,"Misl/False",1,1,40,"Female",0,2,0,0,"1440",4.3,"dec 18_1","R_2zLLM6ypJdQ84eT",0,1
"961",1,"True",7,1,47,"Female",0,2,0,0,"1669",3,"dec 18_1","R_3oLMND0ELQlJqSD",0,1
"962",1,"True",7,1,69,"Female",1,3,0,0,"2156",2.9,"dec 18_1","R_2aD2nrXd70x7MeZ",-1,1
"963",0,"Misl/False",5,1,37,"Male",0,3,0,0,"2565",3,"dec 18_1","R_3exhXkgyHdV8dxh",-3,1
"964",1,"True",6,1,45,"Male",0,0,NA,0,"3100",1.3,"dec 18_1","R_2Yli9NKDUmZAn53",NA,1
"965",1,"True",7,1,18,"Female",2,3,0,0,"840",3.7,"dec 18_1","R_1kHOrFubmgrYXVw",-2,1
"966",0,"CND",6,1,51,"Male",2,1,1,0,"1464",4.6,"dec 18_1","R_2uWpeuQ78SiSpIs",2,1
"967",0,"Misl/False",1,5,38,"Male",1,1,0,0,"683",5,"dec 18_1","R_3lE56TQGYiEbQXs",-3,1
"968",0,"Misl/False",2,2,48,"Male",1,3,NA,0,"1393",4.6,"dec 18_1","R_1pnzJwqlvm6iITL",NA,1
"969",1,"True",5,1,45,"Female",0,2,0,0,"6919",3.2,"dec 18_1","R_2CkwGOpaqtfDYxZ",0,1
"970",0,"CND",4,1,29,"Male",1,1,0,1,"2329",3,"dec 18_1","R_28CJN01Fkq6U4Q1",0,1
"971",1,"True",6,1,66,"Female",1,0,0,0,"3214",3.7,"dec 18_1","R_2PiCkuk4fVHK7lJ",-2,1
"972",1,"True",6,1,59,"Male",0,3,1,0,"1932",3.4,"dec 18_1","R_1LXNjKeywvV6YOe",1,1
"973",0,"CND",6,1,61,"Male",0,2,1,1,"1401",3.2,"dec 18_1","R_33kzXqPesZCYIm8",2,1
"974",1,"True",4,2,74,"Male",0,1,1,0,"2069",3.6,"dec 18_1","R_3ni5X7dtQINcbnY",2,1
"975",1,"True",7,3,55,"Male",1,3,1,0,"2223",3.9,"dec 18_1","R_vibSyA3HZpKTXnr",2,1
"976",0,"Misl/False",4,1,45,"Male",1,3,0,0,"20408",3.9,"dec 18_1","R_1XtEhjmRQtFZyGB",0,1
"977",0,"Misl/False",1,2,29,"Male",1,1,0,0,"736",5,"dec 18_1","R_3KvbQHRS6t37xXt",-2,1
"978",1,"True",7,1,21,"Male",2,2,0,0,"1035",3.6,"dec 18_1","R_41LfIhC5VdVvdHb",0,1
"979",0,"Misl/False",1,2,54,"Male",1,3,NA,0,"945",3.4,"dec 18_1","R_3pojWuaFHsEcy14",NA,1
"980",1,"True",7,1,54,"Male",2,3,0,0,"1043",1.7,"dec 18_1","R_1ptgLBlFFXfb2Sq",-2,1
"981",1,"True",7,4,60,"Male",1,1,1,0,"835",4.1,"dec 18_1","R_3lYAM0gitGiLFvm",2,1
"982",0,"CND",4,1,41,"Female",2,0,1,0,"938",3.4,"dec 18_1","R_3MsbRMJnKyzwNKJ",2,1
"983",0,"Misl/False",2,2,23,"Male",0,1,0,0,"1358",3.8,"dec 18_1","R_2PcKAwhWqF1Kdsy",-2,1
"984",0,"CND",1,3,57,"Male",0,2,1,0,"730",1.9,"dec 18_1","R_2PuLAEklt05RS8E",2,1
"985",0,"CND",3,3,68,"Male",0,3,1,0,"1251",4.4,"dec 18_1","R_0dehvNG9GDZvooV",2,1
"986",1,"True",6,3,37,"Male",2,0,1,0,"1105",4.9,"dec 18_1","R_5sVBC4TRygEpYbf",3,1
"987",1,"True",7,1,26,"Female",0,2,0,0,"2154",3.6,"dec 18_1","R_3iOmL31Sl3gJYMm",-3,1
"988",0,"CND",4,3,61,"Male",0,3,0,0,"1715",3.4,"dec 18_1","R_3PKLU7sLvyV02pB",0,1
"989",1,"True",6,3,73,"Male",2,0,0,0,"2093",2,"dec 18_1","R_BzxWKQ05MAhSmrv",0,1
"990",1,"True",1,0,37,"Female",0,2,0,0,"1931",4.6,"dec 18_1","R_3Lh8RymJiM6rk6k",0,1
"991",0,"Misl/False",4,3,48,"Female",0,3,1,0,"1226",2.9,"dec 18_1","R_3fAGeCd7J5a6SLq",3,1
"992",1,"True",7,3,36,"Female",0,2,1,0,"1006",2.3,"dec 18_1","R_2aM39Z2uXCPvddg",1,1
"993",1,"True",7,3,46,"Female",1,1,0,0,"1028",4.4,"dec 18_1","R_3eyFOC3s0J2BFcp",0,1
"994",1,"True",6,3,30,"Female",1,1,0,0,"1587",3.5,"dec 18_1","R_3WR7PmzuHECAnsZ",-2,1
"995",1,"True",7,3,29,"Female",0,3,NA,0,"1415",3.4,"dec 18_1","R_1GOdqNKdHqqnQIO",NA,1
"996",1,"True",5,4,44,"Female",1,0,0,0,"863",3.6,"dec 18_1","R_3OitCEBAlNqfKsA",0,1
"997",0,"Misl/False",5,3,28,"Female",0,1,0,0,"1360",2.7,"dec 18_1","R_vxAGdEJns8hb1K1",-2,1
"998",0,"Misl/False",4,5,32,"Female",1,1,0,1,"1026",3.6,"dec 18_1","R_1IuuOjLVaBMeCkO",0,1
"999",1,"True",6,3,26,"Female",0,0,0,0,"910",4,"dec 18_1","R_2rAPaAXIcFlIknO",0,1
"1000",1,"True",6,2,57,"Male",2,3,0,1,"1334",4.8,"dec 19_1","R_271daBD4vNPrHIk",-2,1
"1001",0,"Misl/False",4,3,33,"Female",1,2,0,0,"1076",3.4,"dec 19_1","R_24BEp8IrQz61RmY",0,1
"1002",1,"True",7,0,30,"Male",0,2,NA,0,"1078",4.8,"dec 19_1","R_2cbwHUrfl54DGM1",NA,1
"1003",1,"True",7,0,27,"Female",0,2,NA,0,"812",4.5,"dec 19_1","R_3J2T0oJZ5oXSIhZ",NA,1
"1004",0,"Misl/False",2,1,73,"Male",1,0,0,1,"823",1.6,"dec 19_1","R_2ylKnVWatIfRuYT",-2,1
"1005",0,"CND",4,0,70,"Female",1,3,0,1,"1038",3.2,"dec 19_1","R_3ix90WNwegoOgB4",-3,1
"1006",1,"True",7,1,59,"Female",0,1,0,0,"2639",4.5,"dec 19_1","R_1gCiQlBJiNjzDxV",-2,1
"1007",1,"True",7,1,64,"Female",2,2,0,0,"3274",3.3,"dec 19_1","R_3rIDMx5BZOWX3Td",0,1
"1008",1,"True",4,0,42,"Female",0,1,0,1,"1926",2.3,"dec 19_1","R_1ih2ZQsHlyfz5bW",-2,1
"1009",1,"True",7,1,47,"Male",2,1,0,1,"2334",4.6,"dec 19_1","R_2duUvGSc3uYjMGa",0,1
"1010",1,"True",7,1,56,"Female",0,0,0,1,"409",2.9,"dec 19_1","R_20Pa7967DCYiN4K",0,1
"1011",1,"True",5,1,71,"Male",0,1,1,1,"3034",3.7,"dec 19_1","R_3kiyfF4wFG8di5R",1,1
"1012",1,"True",5,3,47,"Male",1,1,1,1,"750",3.5,"dec 19_1","R_yUqLuSezOCYzrW1",1,1
"1013",0,"Misl/False",2,3,41,"Male",1,1,0,1,"855",4.9,"dec 19_1","R_XLpZRcXF0JHRFsd",0,1
"1014",1,"True",6,1,66,"Male",1,0,1,1,"984",3.4,"dec 19_1","R_3m46nI8xeDRqUps",3,1
"1015",1,"True",6,4,66,"Male",2,0,1,1,"1511",4,"dec 19_1","R_2tmuTgqAtHCZbJv",3,1
"1016",1,"True",7,3,39,"Male",1,2,0,1,"2435",4.6,"dec 19_1","R_yyZgnxpeOHGvaLf",0,1
"1017",0,"Misl/False",6,3,21,"Male",2,1,0,0,"824",4.5,"dec 19_1","R_3L07AJTY7TEeXmU",-3,1
"1018",0,"Misl/False",3,4,47,"Male",2,3,0,1,"2312",4.6,"dec 19_1","R_2wulCTneL7kRSEu",-2,1
"1019",0,"CND",4,4,37,"Female",0,0,0,0,"1001",2.8,"dec 19_1","R_3KIc6SyjARYpsxy",-1,1
"1020",0,"CND",7,3,47,"Male",1,2,0,1,"620",3,"dec 19_1","R_1GvirWhOLiMjkim",0,1
"1021",0,"CND",4,1,28,"Male",1,2,0,0,"835",4.7,"dec 19_1","R_3nxt19wrtbkL2ee",0,1
"1022",1,"True",6,1,19,"Male",0,3,0,1,"1689",3.6,"dec 19_1","R_1gI9HB6XVLThwPF",0,1
"1023",1,"True",7,4,31,"Male",2,1,1,1,"458",3.9,"dec 19_1","R_2XdjyVeIrLqz4XP",1,1
"1024",1,"True",6,1,31,"Male",1,2,0,1,"686",4.5,"dec 19_1","R_1FqRMB4k9TvAK0d",-3,1
"1025",1,"True",6,3,24,"Female",1,3,0,1,"459",3.5,"dec 19_1","R_06t6J9UZHjYNvAl",-2,1
"1026",0,"Misl/False",4,4,39,"Female",3,3,0,0,"632",5,"dec 19_1","R_3j8RgMWj0CprSEd",-3,1
"1027",1,"True",6,3,33,"Female",1,3,NA,0,"603",4.6,"dec 19_1","R_12hWQl0wCSjRX8j",NA,1
"1028",0,"CND",3,1,30,"Female",1,0,0,0,"815",3.8,"dec 19_1","R_1OjE9lZpo4AC5IV",0,1
"1029",0,"CND",3,0,59,"Male",0,0,1,0,"1100",2.5,"jan 6_1","R_32KEsetk58fC2n8",3,1
"1030",0,"Misl/False",4,2,25,"Female",1,0,0,1,"580",3.3,"jan 6_1","R_3QW6pDwpLVKVEI9",-3,1
"1031",0,"Misl/False",1,4,62,"Male",3,2,0,0,"743",3,"jan 6_1","R_1H8Nmw9ZK7ghWix",0,1
"1032",1,"True",6,4,43,"Male",3,2,0,0,"1511",4.4,"jan 6_1","R_2akL6YWBAjpyeJK",-3,1
"1033",1,"True",7,4,43,"Male",2,1,0,0,"2376",4.3,"jan 6_1","R_3kq75ggzx3II76x",-3,1
"1034",1,"True",7,1,44,"Male",0,2,1,1,"1078",4.1,"jan 6_1","R_yNK9bJJtEaMLNwl",1,1
"1035",1,"True",2,1,65,"Female",1,0,1,1,"919",3.5,"jan 6_1","R_WkbWzTHQhDO1gYx",2,1
"1036",1,"True",5,3,36,"Male",1,1,1,0,"685",3.7,"jan 6_1","R_3lQ9XZjJrACPpOC",1,1
"1037",1,"True",7,4,37,"Male",1,1,0,0,"1799",4,"jan 6_1","R_A7qKDKshzgR4LOp",-1,1
"1038",0,"Misl/False",4,3,36,"Male",1,2,0,1,"999",4.1,"jan 6_1","R_pKMTTLlipntmM8N",-2,1
"1039",0,"Misl/False",2,4,70,"Male",1,4,0,0,"1214",3.4,"jan 6_1","R_T26TUQTpVb4SD7z",-3,1
"1040",0,"Misl/False",5,1,50,"Male",0,2,0,1,"1149",4.8,"jan 6_1","R_3jTZC1wPWsPHh9i",0,1
"1041",1,"True",6,1,35,"Male",0,2,0,1,"1827",3.9,"jan 6_1","R_1gLvs0iENUileCa",-3,1
"1042",1,"True",7,1,37,"Female",0,3,0,1,"1821",5,"jan 6_1","R_UQHctumUDpKO79D",0,1
"1043",1,"True",7,1,41,"Female",1,1,1,0,"1175",1.7,"jan 6_1","R_UQuSfFnrdaG7U6B",1,1
"1044",1,"True",6,1,24,"Male",2,4,1,0,"1742",4.1,"jan 6_1","R_0PP5WNIqnaM0qPv",2,1
"1045",1,"True",3,1,28,"Male",0,2,1,1,"1713",3.5,"jan 6_1","R_xrXWQfuL8N0LXmV",1,1
"1046",0,"CND",4,4,31,"Male",3,3,0,0,"2170",4.9,"jan 6_1","R_1jqXnoG9hniCPAB",-1,1
"1047",0,"CND",4,1,54,"Female",0,1,0,0,"2080",3.2,"jan 6_1","R_eRu6v8bJ3fqqpUZ",0,1
"1048",1,"True",3,1,27,"Female",1,0,0,0,"702",4.1,"jan 6_1","R_2rVKUKgOm20b6uc",0,1
"1049",0,"Misl/False",3,3,39,"Female",3,0,0,1,"515",4.5,"jan 6_1","R_3Rr0fhOsfIGAZLN",-1,1
"1050",0,"CND",3,5,29,"Female",3,2,0,0,"595",4.5,"jan 6_1","R_2Cfywwm3jbQDdQw",-2,1
"1051",0,"CND",5,3,32,"Female",2,3,0,1,"2890",3.5,"jan 6_1","R_sZJIkCYfnsQcpqh",-2,1
"1052",0,"Misl/False",4,3,31,"Female",0,3,1,1,"1128",3.6,"jan 6_1","R_2YnYDlFi5z0VBYZ",1,1
"1053",1,"True",6,3,55,"Female",3,2,1,0,"1043",4.6,"jan 6_1","R_Y4TYocfuKqZOAGB",3,1
"1054",0,"Misl/False",2,4,77,"Female",2,3,1,0,"1243",3.6,"jan 6_1","R_1hFr4QOGSVk3jCT",1,1
"1055",0,"CND",4,1,29,"Female",1,0,0,0,"367",3,"jan 8_1","R_3GvJgIjdwtdt9wE",0,0
"1056",0,"CND",3,2,42,"Male",3,2,1,1,"602",4,"jan 8_1","R_1kS0hfFzlGHXz7t",2,0
"1057",0,"CND",4,4,39,"Male",0,2,NA,0,"623",4.4,"jan 8_1","R_VQHqDRHBXBdb453",NA,0
"1058",0,"CND",4,3,33,"Male",2,2,0,0,"810",3.7,"jan 8_1","R_2UXWWWC2yNMSz03",0,0
"1059",0,"FM",1,3,29,"Male",0,0,0,0,"783",4.5,"jan 8_1","R_1qgtrsEWLt4xvJh",-2,0
"1060",1,"T",6,3,42,"Male",1,0,0,0,"772",4.3,"jan 8_1","R_21A6gdr9bo1cMZ3",0,0
"1061",1,"T",6,1,18,"Female",2,0,1,0,"819",4,"jan 8_1","R_W9FY8STlhurOlRn",1,0
"1062",0,"FM",1,2,37,"Male",1,1,0,0,"862",3.9,"jan 8_1","R_Zt8QeQSgK9L2ITv",-2,0
"1063",0,"CND",5,1,47,"Male",2,2,0,0,"1429",4.4,"jan 8_1","R_1QbX5vJpHTMrps7",-3,0
"1064",0,"FM",4,1,35,"Female",1,2,0,0,"1864",3.6,"jan 8_1","R_u9q2mvKkbOAof8R",0,0
"1065",1,"T",6,1,35,"Male",1,2,0,0,"2119",4.5,"jan 8_1","R_3LbyW8ci7dADl3h",0,0
"1066",0,"FM",2,1,66,"Female",1,4,0,0,"1511",3.8,"jan 8_1","R_1eJeGa7EcDBOuCe",0,0
"1067",0,"FM",2,1,26,"Male",0,1,1,0,"5510",4.1,"jan 8_1","R_3J3f3Unc80jLPEA",2,0
"1068",0,"CND",6,1,70,"Female",0,1,1,0,"2003",3.9,"jan 8_1","R_3JE3gSByvXxGoAE",3,0
"1069",1,"T",5,2,43,"Male",1,1,0,1,"494",4.4,"jan 8_1","R_3nDgOV3hC6ex17m",-2,0
